	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Etv6	Kdm6b	Jmjd6
Mir207	0	0.77239199157	0.887671232877	0.762515566625	0	0	0	0	0.798055369288	0	0
Mir20a	0	0	0	0.808449085161	0	0	0.838940511543	0.801676405786	0	0.945981415844	0.794118210557
Mir210	0	0	0	0	0	0	0	0.975543634448	0.823824121084	0	0
Mir212	0.794463071175	0.922847015998	0.922981128461	0.7777277517	0.919886962353	0.873819331354	0.983734074145	0.93798256538	0.792949516237	0.951537503592	0.968541047993
Mir22	0.905374077977	0.956978637801	0.962362295239	0.779135932561	0.921285563751	0.932464795478	0	0.826333940033	0	0	0
Mir23a	0.825596321487	0.927914551202	0.955522559632	0.943145895201	0	0.879567008334	0.870859277709	0.924446786091	0.935032091196	0.885496695086	0.770533576013
Mir24-2	0.825289778714	0.927703803046	0.955426765016	0.943088418431	0	0.879327521793	0.870734744707	0	0.934965034965	0.885362582623	0.770370725165
Mir25	0	0.877325414312	0.814158444295	0.925433470639	0.904138327426	0	0.979509531564	0.808784366319	0.955905738098	0	0
Mir26b	0.806236229524	0.943270428202	0.958492192739	0.972152505029	0.921323881598	0	0	0	0.786933614331	0.781521218508	0
Mir27a	0.825443050101	0.927828336048	0.955455503401	0.943117156816	0	0.879480793179	0.870782642016	0.924408468244	0.93499377335	0.885467956701	0.770476099243
Mir2861	0.852610403295	0.945282115145	0	0	0	0.797758405978	0.875150876521	0.807893476387	0.855321390938	0.794396014944	0
Mir29a	0	0	0.946335855925	0.804780151355	0	0	0	0	0	0	0
Mir29b-1	0	0	0.946374173771	0.804847207587	0	0	0	0	0	0	0
Mir301b	0.750637034199	0.865561835425	0	0	0	0	0	0	0	0	0
Mir3057	0	0	0	0	0	0	0	0.902394865409	0	0	0
Mir3061	0	0	0	0	0	0	0.935740971357	0	0	0	0
Mir3064	0.889472171664	0.914627837916	0.930817128077	0.944736085832	0.909751891944	0	0.985966088706	0.924044448702	0.920557524667	0.948136794712	0
Mir3066	0	0	0	0	0	0	0	0	0.810805632723	0	0
Mir3068	0	0	0	0	0	0	0	0	0.879337101255	0	0
Mir3074-2	0.825519685794	0.927866653894	0.955484241786	0.943126736277	0	0.879499952103	0.870801800939	0	0.935003352812	0.885487115624	0.770504837628
Mir3075	0.781176357889	0	0	0	0	0.778513267554	0	0	0	0	0
Mir3077	0	0	0	0	0	0	0	0.827684644123	0	0	0
Mir3089	0.961327713383	0.97585017722	0.969240348692	0.934783025194	0.981741546125	0.946920203085	0.793591340167	0.900814254239	0.904435290737	0	0
Mir3091	0.868550627455	0.875811859374	0.818181818182	0.821026918287	0	0	0	0.860820001916	0.879356260178	0	0
Mir30c-1	0.804349075582	0.766443145895	0	0	0	0.868090813296	0	0	0	0	0
Mir3100	0	0.807596513076	0.885946929783	0.802778043874	0.756729571798	0	0	0	0	0.785467956701	0.879595746719
Mir3101	0	0	0.761030750072	0.885927770859	0	0	0	0	0.874250407127	0.805374077977	0
Mir3109	0.972909282498	0.915796532235	0.948663665102	0	0.812826899128	0.977057189386	0	0.866012070122	0	0	0
Mir328	0	0	0.953999425232	0	0	0	0.929677172143	0	0	0	0
Mir33	0	0	0	0	0	0	0.943078838969	0	0	0	0
Mir330	0	0	0.908334131622	0	0	0	0	0	0	0	0.795670083341
Mir340	0	0	0.835214100968	0	0	0.801484816553	0	0	0	0	0
Mir3471-1	0	0	0	0	0	0.819427148194	0	0	0	0	0
Mir34a	0	0	0	0	0	0	0	0	0	0	0.818919436728
Mir423	0	0	0	0	0	0	0	0.779337101255	0.802509818948	0	0
Mir425	0	0.917367563943	0.76547562027	0.902950474183	0	0	0.983839448223	0.924935338634	0.967276559057	0	0
Mir449a	0	0.921295143213	0	0	0	0	0	0	0	0	0
Mir449b	0	0.921343040521	0	0	0	0	0	0	0	0	0
Mir449c	0	0.921228086982	0	0	0	0	0	0	0	0	0
Mir467f	0	0	0	0	0	0	0	0	0	0	0.756710412875
Mir484	0	0	0	0	0	0	0.908889740397	0	0.867362774212	0	0
Mir491	0.94835712233	0.962582622857	0.899779672382	0	0.818871539419	0.937158731679	0	0	0	0	0
Mir497	0	0	0	0.761203180381	0	0	0	0	0.806399080372	0	0
Mir499	0	0	0.76512118019	0	0	0	0	0	0	0	0.809972219561
Mir671	0	0	0	0	0	0	0	0	0.751298017051	0	0.754928633011
Mir677	0	0	0	0.870610211706	0	0	0.988763291503	0	0	0	0
Mir680-1	0.80545071367	0.844008046748	0	0	0	0.83944822301	0	0	0	0	0
Mir684-2	0.781377526583	0.897221956126	0.900871731009	0	0	0.862630520165	0	0	0	0	0
Mir688	0	0	0	0	0	0	0	0.753597087844	0	0	0.915691158157
Mir698	0.948165533097	0.875035922981	0.896685506275	0.769738480697	0.9338825558	0.848759459718	0	0	0	0	0
Mir7-1	0	0.878216304244	0	0	0.864709263339	0	0.979988504646	0.851355493821	0.916064757161	0.838451959	0
Mir700	0	0.762170706006	0	0	0	0.751671616055	0	0	0	0	0
Mir702	0	0	0	0	0	0	0.825960341029	0.885017722004	0	0	0
Mir704	0	0	0.78475907654	0	0	0	0	0	0	0	0
Mir706	0	0.921601685985	0	0	0	0	0	0.783714915222	0	0	0
Mir707	0	0	0.827799597663	0	0	0	0	0.914915221765	0.965667209503	0	0
Mir742	0	0	0	0	0	0	0.865044544497	0	0	0	0
Mir743	0	0	0	0	0	0	0.865054123958	0	0	0	0
Mir743b	0	0	0	0	0	0	0.86500622665	0	0	0	0
Mir744	0.873378676118	0.77344573235	0	0	0	0.753204329917	0	0	0	0	0
Mir760	0	0	0.802299070792	0	0	0	0	0	0	0	0
Mir762	0	0	0.847178848549	0	0	0	0	0	0	0	0.794827090718
Mir877	0	0	0	0	0	0	0.981703228279	0	0.777813966855	0	0
Mir883a	0	0	0	0	0	0	0.865015806112	0	0	0	0
Mir9-3	0	0	0	0	0	0	0	0	0	0	0.784854871156
Mir92b	0	0	0	0.820557524667	0	0	0	0	0	0	0
Mir93	0	0.877296675927	0.814129705911	0.925423891177	0.904109589041	0	0.979499952103	0.808746048472	0.955867420251	0	0
Mir96	0	0	0	0	0	0.875898074528	0	0	0	0	0
Mir98	0	0	0	0	0	0	0.956652936105	0	0	0	0
Mirlet7a-1	0	0	0	0	0	0	0.75134591436	0	0.751930261519	0	0
Mirlet7d	0	0	0	0	0	0	0	0	0.751891943673	0	0
Mirlet7f-1	0	0	0	0	0	0	0.751393811668	0	0.751978158827	0	0
Mirlet7f-2	0	0	0	0	0	0	0.956700833413	0	0	0	0
Mirlet7g	0	0	0.779519111026	0	0	0	0	0	0	0	0
Mirlet7i	0.798017051442	0.88633968771	0.855177699013	0.853874892231	0.80750071846	0	0.756135645177	0.789491330587	0	0.846182584539	0
Mitd1	0	0	0	0.786033144937	0	0	0	0	0.928728805441	0	0
Mki67	0	0	0	0	0	0	0.992336430693	0	0	0	0
Mkl1	0.962438930932	0.962400613086	0	0	0	0.753951527924	0	0	0	0	0
Mkln1	0.80205000479	0.841220423412	0	0	0	0	0	0	0	0	0
Mknk2	0.956911581569	0.981894817511	0.971242456174	0.894463071175	0.867209502826	0.965906696044	0.970428201935	0.868799693457	0	0.794779193409	0
Mkrn1	0.799932943769	0.793169843855	0	0	0	0	0	0	0	0	0
Mlec	0	0.78024715011	0.891685027301	0.883379634065	0.925040712712	0	0.954622090239	0.851652457132	0.852476290832	0.83194750455	0
Mlf2	0	0	0	0	0	0	0.905929686752	0	0	0	0
Mllt10	0.913296292748	0.931200306543	0.845626975764	0	0.816534150781	0.852505029217	0	0.796790880353	0	0	0
Mllt11	0.905220806591	0.946402912156	0.976750646614	0.821783695756	0.816198869624	0	0.921525050292	0.948127215251	0.857189385957	0	0
Mllt3	0.991052782834	0.98610978063	0	0	0.772286617492	0.975639429064	0	0	0	0	0
Mllt6	0.951690774978	0.931755915318	0.959881214676	0.926755436344	0.83833700546	0.849430022033	0.992662132388	0.922693744612	0.903352811572	0.840655235176	0
Mlst8	0	0	0	0.755225596321	0	0	0	0.934553118115	0	0	0
Mlx	0	0	0	0.901015422933	0	0	0.753261806686	0	0.886492959096	0	0
Mlxipl	0	0	0.812654468819	0	0	0	0	0	0	0	0
Mmaa	0.822655426765	0.755407606093	0.851824887441	0	0	0	0	0	0	0	0
Mmachc	0	0	0	0	0	0	0.813851901523	0	0	0	0
Mmp10	0.962573043395	0.948337963406	0.870916754478	0	0	0.92526104033	0	0	0	0	0
Mmp11	0	0	0	0	0	0	0.847744036785	0	0	0	0
Mmp14	0	0	0	0.891819139764	0	0	0	0	0	0	0
Mmp17	0	0	0	0	0	0	0	0	0	0	0.965255292653
Mmp19	0	0	0	0	0	0	0	0	0.857927004502	0	0
Mmp24	0	0	0	0	0	0	0.896857936584	0.804052112271	0.824906600249	0	0
Mmp28	0	0.776635693074	0	0	0	0	0	0	0	0	0.864134495641
Mmrn2	0	0	0	0	0	0	0	0	0	0	0.878647380017
Mndal	0.753587508382	0	0.758923268512	0	0	0.853961107386	0	0	0	0	0
Mns1	0.787661653415	0.788964460197	0	0	0	0	0	0	0	0	0
Mnt	0.859881214676	0.935022511735	0.89519111026	0.947437494013	0.848922310566	0.975754382604	0.904473608583	0.911916850273	0	0.919455886579	0
Moap1	0	0	0	0.814397930836	0	0	0	0	0.758626305202	0	0.753568349459
Mocs3	0	0	0	0	0	0	0	0	0.934313631574	0	0
Mogat1	0	0	0.758530510585	0	0	0	0	0	0	0	0.84472650637
Mogs	0	0.869259507616	0.779212568254	0	0.898630136986	0	0.94032953348	0.761653415078	0.969968387777	0	0
Mon1b	0	0	0	0	0	0	0.792844142159	0	0.795104895105	0	0
Mon2	0.766740109206	0.788705814733	0	0.75363540569	0	0	0	0	0	0	0
Morf4l1	0.827167353195	0	0	0	0	0	0	0	0	0	0
Morf4l2	0	0	0	0	0	0	0.846096369384	0	0.839189577546	0	0
Morn1	0.808094645081	0	0.811409138806	0	0	0.835070409043	0	0	0.785966088706	0	0
Morn4	0.929983714915	0.875744803142	0.954315547466	0	0	0.803036689338	0	0	0	0	0
Mospd3	0	0	0	0	0	0	0	0	0.8822971549	0	0
Mov10	0	0	0	0	0	0	0.875581952294	0	0	0	0
Moxd2	0	0	0	0.860896637609	0	0.857821630424	0	0	0	0	0
Mpdu1	0.8684644123	0.931660120701	0.916112654469	0.938327425999	0.858319762429	0.808506561931	0.967918382987	0.888418430884	0.926151930262	0.91811476195	0
Mpeg1	0	0.788533384424	0	0	0	0.750483762813	0	0	0	0	0
Mphosph10	0	0	0	0	0	0	0	0	0.759794999521	0	0
Mphosph8	0	0	0	0	0	0	0.869067918383	0.807941373695	0.755072324935	0	0
Mpp2	0	0.815968962544	0	0	0	0	0	0.80088131047	0	0	0
Mpv17l2	0	0.852667880065	0	0	0	0	0	0	0	0	0.889462592202
Mpzl1	0	0.782201360284	0	0	0	0.851106427819	0	0	0	0	0
Mpzl2	0.926429734649	0.932158252706	0.821237666443	0	0	0.835089567966	0	0	0.847207586934	0	0
Mpzl3	0.943385381742	0.95111600728	0	0	0	0.866912539515	0	0	0.833422741642	0	0
Mr1	0	0.762113229237	0	0	0	0	0	0	0	0	0
Mrc1	0	0	0.764680524954	0.805939266213	0	0	0	0	0	0	0
Mre11a	0.773024236038	0	0	0	0	0	0	0	0	0.791512596992	0
Mri1	0	0	0	0	0	0	0.752409234601	0	0	0	0
Mrm1	0.83640195421	0	0.808975955551	0	0	0.860044065524	0	0.877813966855	0.831708018009	0	0
Mrpl1	0.986052303861	0.9730338155	0.979480793179	0	0.830041191685	0.956959478877	0	0	0.799492288533	0.850253855733	0
Mrpl10	0	0	0	0	0	0	0	0	0.853386339688	0	0
Mrpl12	0	0	0	0.803467765112	0	0	0.861471405307	0	0	0	0
Mrpl13	0	0.846939362008	0	0	0	0	0	0	0	0	0
Mrpl16	0	0	0	0	0	0	0	0	0.790315164288	0	0
Mrpl18	0	0	0	0	0	0	0.988782450426	0.75527349363	0.75333844238	0	0
Mrpl2	0	0	0	0	0	0	0	0.772928441422	0.803151642878	0	0
Mrpl20	0	0	0.814350033528	0.863320241402	0	0	0.829830443529	0.867487307213	0.934696810039	0	0
Mrpl21	0	0	0	0	0	0	0	0	0.860360187757	0	0
Mrpl22	0.787699971262	0.847542868091	0	0	0	0	0	0	0	0	0
Mrpl23	0	0	0	0.78956796628	0	0	0	0	0	0.788370533576	0.76605996743
Mrpl24	0	0	0	0	0	0	0.969604368235	0	0.867851326755	0	0
Mrpl27	0	0	0	0	0	0	0.816946067631	0	0.807069642686	0	0
Mrpl28	0	0	0	0	0	0	0	0	0.77596513076	0	0
Mrpl3	0	0	0	0	0	0	0	0	0.773838490277	0	0
Mrpl30	0.750962735894	0.824293514704	0	0.796685506275	0	0	0	0	0.864297346489	0	0
Mrpl33	0	0	0	0	0	0.820701216592	0.81178273781	0	0	0	0
Mrpl34	0	0	0.806015901906	0	0	0	0.908429926238	0	0.79120605422	0	0
Mrpl35	0	0	0	0	0	0	0	0	0.858482613277	0	0
Mrpl36	0	0.761682153463	0	0	0	0	0.762563463933	0.799923364307	0	0	0
Mrpl39	0.959488456749	0.970792221477	0.988887824504	0.954344285851	0.965600153271	0.937886770763	0.777852284702	0.870246192164	0.922760800843	0.975141297059	0.889184787815
Mrpl4	0	0.777699013315	0	0.929293993678	0	0	0	0	0.836085831976	0.773263722579	0
Mrpl40	0	0	0	0	0	0	0	0	0.788552543347	0	0
Mrpl43	0	0	0	0	0	0	0	0	0.876693169844	0	0
Mrpl44	0	0.837532330683	0	0	0.927042820194	0.788619599579	0	0	0.868368617684	0	0
Mrpl45	0.829667592681	0.857476769806	0.773512788581	0	0	0	0	0.943940990516	0	0	0.772717693266
Mrpl46	0.815585784079	0.75996742983	0	0	0	0	0	0	0	0	0
Mrpl48	0	0	0.760800842993	0.84818469202	0	0	0	0.821764536833	0	0	0
Mrpl49	0.872238720184	0.945492863301	0	0.942992623815	0.853156432608	0	0.974259986589	0.952255963215	0.975093399751	0.892422645847	0
Mrpl51	0	0	0	0	0	0	0	0	0.790640865983	0	0
Mrpl52	0	0	0	0.829207778523	0	0	0	0	0	0	0
Mrpl53	0	0.824063607625	0	0	0.90797011208	0	0.969412779002	0	0.94290640866	0	0.756260178178
Mrpl54	0	0	0	0	0	0	0	0.898543921832	0	0	0
Mrpl55	0	0	0	0	0	0	0.822674585688	0	0	0	0
Mrps10	0	0	0	0	0	0	0	0	0	0	0.880572851806
Mrps11	0.890525912444	0.767343615289	0	0	0	0	0	0	0	0	0
Mrps14	0	0	0	0	0	0	0.882373790593	0	0	0	0
Mrps15	0	0	0	0	0	0	0	0.781866079126	0	0	0
Mrps16	0	0	0	0.78815978542	0	0	0	0.812242551969	0.901274068397	0	0
Mrps17	0	0	0	0.752524188141	0	0	0	0	0	0	0.940530702175
Mrps18a	0	0	0	0	0	0	0	0	0.792987834084	0	0
Mrps18b	0.769077497845	0.930357313919	0.842092154421	0.910192547179	0	0	0.855714148865	0.779796915413	0.864862534726	0.847169269087	0
Mrps18c	0	0	0	0	0	0	0	0	0.767506466137	0	0
Mrps2	0	0	0	0	0	0	0.939936775553	0	0	0	0.851968579366
Mrps21	0	0	0	0	0	0	0	0	0.933087460485	0	0
Mrps22	0	0	0	0	0	0	0	0	0.787144362487	0	0
Mrps23	0.8484145991	0.932129514321	0	0	0	0.895449755724	0	0	0.803707251652	0	0
Mrps26	0	0	0	0	0	0	0	0.784040616917	0	0	0
Mrps27	0.761318133921	0	0.820078551585	0.908937637705	0	0.811706102117	0	0	0	0	0
Mrps28	0.889261423508	0.924140243318	0.839074624006	0	0	0	0	0	0	0	0
Mrps31	0.875936392375	0.832043299167	0	0	0	0.775476578216	0	0	0	0	0
Mrps34	0.798735511064	0.807711466616	0.837800555609	0.769470255772	0.938988408851	0	0	0.855369288246	0.923881597854	0	0
Mrps6	0	0.777507424083	0	0	0	0	0	0	0	0	0
Mrps7	0	0.779298783408	0.764048280487	0.815537886771	0.869910911007	0	0.906150014369	0	0.818018967334	0.750665772584	0
Mrrf	0	0.758348500814	0	0	0	0	0	0	0	0	0
Mrs2	0	0	0	0	0	0	0	0	0	0	0.879519111026
Mrto4	0.770907175017	0	0	0.828920394674	0	0	0.950502921736	0.858252706198	0.81518344669	0.791962831689	0.86400996264
Ms4a4b	0.859641728135	0.86453683303	0.910000957946	0	0	0.803094166108	0	0	0	0	0
Ms4a4d	0.968023757065	0.939409905163	0.958808314973	0.769249928154	0	0.965197815883	0	0	0	0	0
Ms4a6b	0.955254334706	0.980295047418	0.971175399943	0.923201456078	0	0.965638471118	0	0	0	0	0
Ms4a6c	0.939486540856	0.979624485104	0.980572851806	0.812596992049	0.761548041	0.856375131718	0	0	0.940492384328	0	0
Ms4a6d	0.781070983811	0.778637800556	0.792939936776	0	0	0.889146469968	0	0	0	0	0
Msc	0.77051441709	0.750167640579	0.906130855446	0	0	0.817108918479	0	0	0	0	0
Msh5	0.963914168024	0.966433566434	0.875534054986	0.945004310758	0.769527732541	0.976616534151	0.950273014657	0.789290161893	0.91524092346	0.888341795191	0
Msh6	0	0.821343040521	0.759766261136	0	0	0	0.788667496887	0	0	0	0
Msi1	0.800852572085	0	0	0	0	0.771175399943	0	0	0	0	0
Msi2	0.993332694703	0.982967717214	0.994779193409	0.870715585784	0.974154612511	0.982632436057	0	0	0	0	0
Msl1	0	0.896723824121	0.792757927005	0.890410958904	0.887834083724	0	0.847380017243	0.798792987834	0.8907366606	0	0
Msl2	0	0	0	0	0	0.863990803717	0	0.825567583102	0	0	0
Msl3	0	0.853941948462	0	0	0	0	0	0	0	0	0
Msmb	0	0	0	0	0	0.818574576109	0	0	0	0	0
Msmp	0	0	0	0	0	0	0	0	0.784299262381	0	0
Msn	0	0	0	0	0	0	0.989577545742	0	0	0	0
Msra	0.910182967717	0.889893667976	0.820452150589	0	0	0.830912922694	0	0	0	0	0
Mt1	0.831717597471	0.84865408564	0	0	0	0.878513267554	0	0	0	0	0
Mt3	0.869077497845	0.782584538749	0	0	0	0	0	0	0	0	0
Mta2	0	0.759814158444	0	0.915173867229	0	0	0.942532809656	0.905057955743	0.902969633107	0	0
Mtap	0.811418718268	0.805948845675	0	0	0	0.789596704665	0	0	0	0	0
Mtf1	0.884998563081	0.888926142351	0	0	0	0.770380304627	0.887939457802	0.761002011687	0.904128747964	0	0
Mtfmt	0	0	0	0	0	0	0	0.774806015902	0	0	0
Mtfr1	0	0.809110068014	0	0	0	0	0.758798735511	0	0	0	0
Mthfd2	0.863588466328	0.918220136028	0.752763674681	0	0	0.873704377814	0.917281348788	0	0.835827186512	0	0
Mthfr	0	0.766184500431	0	0	0	0	0	0	0	0	0
Mthfs	0.95662419772	0.865025385573	0	0.769288246001	0	0.948529552639	0	0	0	0	0
Mthfsd	0	0	0	0	0	0	0	0	0	0	0.885707443242
Mtif2	0	0	0	0.835242839352	0	0	0.843299166587	0	0.912118018967	0	0
Mtmr11	0	0	0	0	0	0.91319091867	0	0	0.781913976435	0	0
Mtmr3	0.98927100297	0.992221477153	0.920538365744	0	0	0.949506657726	0	0	0	0	0
Mtmr6	0	0.811169652266	0.873560685889	0	0	0.867305297442	0	0	0	0	0
Mtmr7	0.920595842514	0.790746240061	0.855522559632	0	0.877986397164	0.932867132867	0	0	0	0	0
Mtmr9	0	0	0	0	0	0	0	0	0.838097518919	0	0
Mto1	0.895047418335	0.958894530127	0.916361720471	0.909761471405	0.872775170035	0	0.850263435195	0.943893093208	0.888859086119	0.927033240732	0
Mtor	0	0.755110642782	0	0	0	0	0	0	0.900795095316	0	0
Mtpap	0	0	0.872123766644	0	0.803841364115	0	0	0	0	0	0
Mtpn	0	0	0	0	0	0	0.867544783983	0	0.785784078935	0	0
Mtrf1	0.9531085353	0.961528882077	0.923335568541	0.861222339305	0	0.964335664336	0.809196283169	0.909598620558	0	0	0
Mtrf1l	0.855445923939	0	0	0	0	0.770246192164	0	0	0.760685889453	0	0
Mtss1	0.966615576205	0.927943289587	0.950148481655	0	0	0.915595363541	0	0	0	0	0
Mtx1	0	0	0.825241881406	0	0	0	0	0	0.826515949804	0	0
Muc1	0	0	0	0.806581090143	0	0	0	0	0	0	0
Mus81	0	0.836382795287	0.759191493438	0.932186991091	0.827646326276	0	0.941871826803	0.855005268704	0.938854296389	0	0
Musk	0.813986013986	0	0	0	0	0.783619120605	0	0	0	0	0
Mustn1	0.75128843759	0	0	0	0	0.809177124246	0	0	0	0	0
Mutyh	0	0	0	0	0	0	0	0	0.949018105182	0	0
Mvk	0	0	0.864048280487	0	0	0	0	0	0	0	0
Mvp	0.964795478494	0.95070409043	0.951518344669	0.963176549478	0	0.960293131526	0.962917904014	0	0	0	0
Mxd3	0	0.820011495354	0.872947600345	0.920902385286	0.917626209407	0.840157103171	0.972899703037	0.951365073283	0.903094166108	0	0
Mxd4	0	0	0.815834850081	0	0	0	0	0	0	0	0
Mxi1	0.950091004886	0.968828431842	0.957160647572	0	0.804818469202	0.974010920586	0	0.949679088035	0	0.824485103937	0
Mxra8	0	0.852916946068	0	0	0	0	0.786061883322	0	0.854430501006	0	0
Myb	0.954593351854	0.939496120318	0.865303189961	0	0.862994539707	0.884337580228	0	0	0	0.881569115816	0
Mybbp1a	0	0	0	0	0	0	0.987326372258	0	0	0	0
Mybph	0	0	0.809694415174	0	0	0	0	0	0	0	0
Mybphl	0	0	0	0	0	0	0	0	0	0	0.752706197912
Myc	0.979260465562	0.991483858607	0.986081042245	0.955924897021	0.948845674873	0.973541526966	0.963195708401	0.946211322924	0.798275696906	0.963348979787	0.937177890603
Mycbp	0	0	0	0	0	0	0	0	0.753731200307	0	0
Mycbp2	0.883475428681	0.93505125012	0	0	0	0.756576300412	0	0	0	0	0
Mycn	0	0.783791550915	0	0	0.816543730242	0	0	0	0	0.814589520069	0
Myct1	0.894127790018	0.878915604943	0.78423220615	0	0	0.793361433087	0	0	0	0	0
Myd88	0	0	0.798304435291	0.925931602644	0.764852955264	0	0.852907366606	0	0	0	0
Myeov2	0	0.760034486062	0.783552064374	0	0	0.843797298592	0	0	0.846268799693	0	0
Myg1	0	0	0	0	0	0	0.899444391225	0	0.932598907941	0	0
Myh7b	0	0	0	0	0	0	0.897442283744	0	0	0	0
Myh9	0.996733403583	0.997346489127	0.988581281732	0.942551968579	0.843778139669	0.994060733787	0.998869623527	0.770753903631	0	0	0
Myl12b	0.80703132484	0.794683398793	0.892844142159	0	0	0.806600249066	0.898582239678	0	0	0	0
Myl2	0	0	0	0	0	0	0	0	0	0	0.885381741546
Myl6	0.833576013028	0.8168790114	0	0.761049908995	0	0.782000191589	0	0	0.804224542581	0	0
Myl6b	0.823306830156	0.807471980075	0	0.751154325127	0	0.770255771626	0	0	0.796369384041	0	0
Myl7	0	0	0	0	0	0	0	0.807835999617	0	0	0
Mylip	0.802950474183	0.903755148961	0.875371204138	0	0	0	0	0	0	0	0
Mylk2	0	0	0	0	0.83394003257	0	0	0	0	0	0
Mylpf	0	0	0	0	0	0	0.939256633777	0.83147811093	0	0	0
Mynn	0	0	0.767755532139	0	0	0	0	0	0.810412874796	0	0
Myo10	0.953089376377	0.945971836383	0	0	0	0.887508382029	0	0	0	0	0
Myo15	0	0	0	0	0	0	0	0.839534438165	0	0	0
Myo18a	0.751317175975	0.833298208641	0	0	0	0	0	0	0	0	0.939294951624
Myo19	0	0.868330299837	0.869709742312	0	0	0	0.754095219849	0	0.835539802663	0	0
Myo1c	0.83405498611	0.919091867037	0	0.944649870677	0.755283073091	0.882986876138	0	0.921333461059	0	0	0
Myo1d	0.982028929974	0.872870964652	0.901829677172	0	0	0.965897116582	0	0	0	0	0
Myo1f	0.952524188141	0.970303668934	0.924111504933	0	0.94472650637	0.92127598429	0	0	0	0	0
Myo1g	0	0.84044448702	0.922645847303	0.891646709455	0.815049334227	0.780582431267	0.993562601782	0.906111696523	0.903486924035	0	0
Myo3b	0.977584059776	0.934754286809	0.962515566625	0.946316697002	0	0.986100201169	0	0	0	0	0
Myo5a	0.928652169748	0.870188715394	0.752984002299	0	0	0.889290161893	0	0	0	0	0
Myo9b	0.917750742408	0.925510106332	0	0	0	0.893600919628	0.779001820098	0.777756490085	0	0	0
Myod1	0	0	0	0	0	0	0	0	0	0.949544975572	0
Mypn	0.758405977584	0	0	0	0	0	0	0	0	0	0
Mypop	0	0.877191301849	0.90791263531	0	0	0	0	0	0	0	0.847696139477
Mzf1	0.783302998371	0.849774882652	0.824082766549	0.87579270045	0	0	0.911524092346	0.82913114283	0.935635597279	0	0
N4bp1	0.979001820098	0.96705623144	0.971491522176	0.848127215251	0.808535300316	0.958482613277	0	0	0	0	0
N4bp2l1	0.87543826037	0.829897499761	0.786090621707	0	0	0	0	0	0	0	0
N4bp2l2	0	0.858693361433	0	0	0	0	0	0.802758884951	0	0	0
N4bp3	0	0	0	0	0	0	0	0.800296963311	0.783858607146	0.871999233643	0
Naa10	0	0	0.77286138519	0	0	0	0	0	0	0	0
Naa15	0.892010728997	0.902155378868	0	0	0	0	0.894156528403	0.7946067631	0.808516141393	0	0
Naa16	0.932618066865	0.935865504359	0.923536737235	0	0	0.869891752084	0	0.768014177603	0	0	0
Naa20	0	0	0	0	0	0	0	0	0.854717884855	0	0
Naa25	0	0	0	0	0	0	0.787383849028	0	0	0	0
Naa30	0.875361624677	0	0	0	0	0	0	0	0	0	0
Naa40	0	0	0	0	0.782948558291	0.806724782067	0.931276942236	0	0	0	0
Naa50	0	0	0	0	0	0	0.911054698726	0	0	0	0
Nab1	0.846690296005	0.855436344477	0	0	0	0.816869431938	0.805048376281	0	0	0	0
Nab2	0.915940224159	0.984950665773	0.957131909187	0.890363061596	0.907404923843	0.860283552064	0.973158348501	0.81670658109	0	0	0.832694702558
Naca	0	0	0.794012836479	0	0	0	0	0.807280390842	0.854555034007	0	0
Nacc1	0.899271960916	0.972717693266	0.970447360858	0.948443337484	0.837446115528	0.828949133059	0.987604176645	0.952706197912	0.94636459431	0.876300411917	0
Nadk	0	0	0	0	0	0	0.966682632436	0	0	0	0
Naglu	0	0	0	0.809234601015	0	0	0	0	0.784270523997	0	0
Nags	0	0	0	0	0	0	0	0	0.862218603314	0	0
Nampt	0.862812529936	0.929619695373	0	0	0	0.890296005364	0	0.823134399847	0	0	0
Nanos1	0	0	0	0	0	0	0.972880544113	0	0	0	0
Nans	0	0.791474279146	0	0	0	0	0	0	0	0	0
Nap1l1	0	0	0	0	0	0	0.929533480218	0.781626592585	0	0.821515470831	0
Napa	0.756279337101	0.774001341125	0	0	0	0	0.926822492576	0	0	0	0
Napb	0.776741067152	0	0.914857744995	0	0	0.792259795	0	0	0	0	0
Narf	0	0	0	0	0	0	0	0.967295717981	0	0	0
Narfl	0	0	0	0	0	0	0	0	0.780486636651	0	0
Nars	0	0	0	0	0	0	0.970677267938	0	0	0	0
Nars2	0.849899415653	0.83059680046	0	0	0	0.834428585114	0	0	0	0	0
Nasp	0	0	0	0	0	0	0.81225213143	0	0.797605134591	0	0
Nat10	0	0	0	0	0	0	0.936583963981	0	0	0	0
Nat9	0.892566337772	0.808065906696	0.840693553022	0	0.781961873743	0.799568924226	0	0	0	0	0
Nav2	0.92116103075	0.88018967334	0	0	0	0.864354823259	0	0	0	0	0
Nbeal1	0.930290257688	0.932694702558	0	0	0	0	0	0	0	0	0
Nbeal2	0	0	0	0	0	0	0	0	0	0	0.754440080467
Nbn	0.867516045598	0	0	0	0	0	0	0	0.819091867037	0	0
Nbr1	0.839304531085	0.879854392183	0	0	0	0.900833413162	0	0	0	0	0
Ncald	0.944027205671	0.871884280103	0	0	0	0.889596704665	0	0	0	0	0
Ncan	0	0	0.762889165629	0	0	0	0	0	0	0	0
