	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Mri1	0	0	1.12069546666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl1	0	0	-1.85925909066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl12	0	0	0	0	0	-1.05605191518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl13	-1.65173065262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl14	0	0	0	0	0	0	0	1.32789113555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl16	0	0	0	0	0	-1.29788728994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl42	0	0	0	0	0	-1.07796596397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl48	0	0	0	0	0	0	0	0	0	0	1.37773630546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl54	0	0	0	0	0	0	0	1.75367266232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl55	0	0	0	0	0	-1.00884209595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps17	0	0	0	0	0	0	0	0	0	0	0	-1.91319543218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps18c	0	0	0	0	-1.34422215309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps2	0	0	0	0	0	0	0	0	0	0	0	1.74018971769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps26	0	0	0	0	0	0	0	1.66144333508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps33	0	0	0	0	0	0	0	1.48924007366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps6	0	-1.70446305212	0	0	0	-1.28996539012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrs2	0	0	0	0	0	0	0	1.4769253806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrto4	0	0	0	0	0	-1.47881189273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a4b	1.76661536873	-1.86124380607	-1.90763606119	0	0	-1.78408060597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a4c	0	-1.41037343689	-1.49995249249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6b	1.92760343432	1.96714332693	-1.95197306756	1.88728068497	-1.6396695429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6c	0	0	0	0	-1.74396600373	1.79341907267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6d	1.71047358144	0	-1.71240235537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msi2	0	0	0	1.78538222949	0	0	0	0	0	0	1.33328495306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mt1	1.8282606968	1.83205837943	0	1.73907294074	-1.52100810707	0	-1.70728163799	1.69841977042	0	-1.61781000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mt2	1.54395916959	0	0	1.73612982424	-1.45569060191	-1.58529018919	-1.70224626054	1.6977128436	0	-1.62020708945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtap	0	0	0	0	0	-1.77893107275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtf2	0	0	-1.30885811621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtfr1	0	0	0	0	0	-1.34768613395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mthfd1	-1.04672381031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mthfd1l	0	0	0	0	0	0	0	1.65793711707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mthfd2	0	1.8757902319	0	0	0	0	0	-1.34290857977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtrf1	0	0	0	0	-1.61767704054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtss1	0	1.90476096068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mxd1	-1.08236262432	0	0	0	0	1.20770899477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mxd3	0	0	0	0	0	0	0	1.85237200861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mxd4	1.23108797381	0	0	0	0	1.18394785125	0	1.48547722588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mxi1	1.93051625102	1.95578864089	0	1.44514840262	0	1.944719822	0	1.94530092118	0	0	1.73427850784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myb	0	-1.88346222521	0	-1.36865270041	1.84511594881	1.84859761837	0	1.48873514457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mybl2	-1.45278083017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myc	0	0	0	0	0	0	0	1.85657298447	0	-1.72666284781	1.90831408791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh10	1.03788900054	0	-1.02135317132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh9	0	0	0	0	0	-1.94619123833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl6	0	0	-1.64799688613	0	0	0	0	1.49753880158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myl6b	0	0	0	0	0	0	1.25562492385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mylpf	0	0	0	0	0	0	1.82329332945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo10	1.95211214543	0	0	1.29919100989	0	1.86533341894	0	1.22044768189	0	0	1.53487544857	1.32174107082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo18a	0	1.76828006314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo19	0	0	0	0	0	-1.3588001857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo1e	0	-1.002398183	0	0	0	-1.01682869554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo1g	1.52442132203	0	-1.86303576687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo5a	0	1.7320203131	0	0	0	-1.76903699734	0	0	0	0	1.27938659457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo9b	0	0	0	0	0	0	0	1.6543757015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N4bp2l1	0	0	0	0	-1.18375550564	1.24056092576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N4bp3	0	0	0	0	1.31490335632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N6amt2	0	0	0	0	0	-1.08641575388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naa20	-1.58373937619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naa25	-1.15695404663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naa50	-1.00179800215	0	-1.29115411679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naaa	0	0	0	0	0	1.04551407417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nab1	0	0	0	0	-1.49285741153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nab2	-1.90538995306	0	0	0	0	-1.79799919814	0	0	0	0	1.6936873484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nacc1	0	0	0	0	0	0	0	0	0	0	1.84712124286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nae1	0	0	-1.03113260433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naf1	-1.19556322271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naga	0	0	0	0	0	1.03891413729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nagpa	0	0	0	0	0	-1.11410037248	1.55921986153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nampt	0	0	0	-1.63744933075	0	0	0	1.80441633743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nanos1	0	0	0	0	0	0	0	1.61135070479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nap1l4	0	0	0	0	0	0	0	1.55749547353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Narf	0	0	-1.19227735746	0	0	0	0	1.96365370308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Narfl	0	0	0	0	0	0	0	0	0	0	0	-1.58013923783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nars	0	1.10899438215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nars2	1.75403607301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nasp	-1.12528288765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat10	0	0	0	0	0	-1.15479307649	0	0	0	0	1.44069653022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nbeal2	0	0	0	0	0	0	0	0	0	-1.30904349461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncapg2	-1.14276774743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncaph2	0	0	0	0	0	0	0	1.78728437359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncbp2	0	0	0	0	0	0	0	1.56716659301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncdn	0	0	0	0	0	-1.09305268344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncf1	-1.09392689278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nck2	1.94651150245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nckap1	1.15246409461	0	0	1.08630546477	0	0	0	0	0	0	1.47229413469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nckap5l	0	0	0	0	0	0	0	1.32713263035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nckipsd	0	1.358215926	0	0	0	0	0	1.48576362658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncoa1	1.96356754933	1.95726882028	0	1.19170124598	0	0	0	0	0	0	1.14244076976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncoa2	0	-1.97415697942	-1.88999646116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncor2	0	0	0	0	0	0	0	0	0	0	0	1.3061807494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncs1	1.87287240585	1.8953224768	0	1.94371595563	0	-1.85214665892	0	1.72893395003	0	0	1.86868963446	1.88421366503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndfip1	0	0	0	0	0	0	0	0	0	0	1.65058563393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndrg1	1.87909921117	1.85519374312	-1.55334410981	1.37803839313	0	1.73109273564	0	1.69870798755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndrg2	1.08355012868	1.10278917439	0	1.445161594	0	1.06524873884	0	1.73923823803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndst1	1.19306050193	0	0	1.28558894484	1.68502725136	0	0	0	0	0	0	1.79080719113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa6	0	0	0	0	-1.29646479529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufaf1	0	0	0	0	0	0	0	0	0	0	1.70374943244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufaf3	0	0	0	0	0	0	0	1.70551960283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufaf4	0	0	0	0	0	-1.09324037832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufb2	0	0	-1.03377701003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufs7	0	0	0	0	0	0	0	0	0	0	1.54169322147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufv2	0	0	0	0	-1.23527870349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufv3	0	0	0	0	-1.73947869167	0	0	1.86168103105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neat1	0	1.92204771946	0	1.95923783099	-1.90382534436	1.95468529483	0	1.85212933595	0	0	1.88560813882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nebl	1.98672175411	1.97695216984	0	0	1.97753794455	1.97128393989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Necap2	0	0	0	0	0	0	0	1.61666088465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nedd4	0	0	0	0	0	1.88200221504	0	0	0	0	0	1.13537260498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nedd9	-1.92311745443	0	-1.90828177114	0	0	-1.94406706693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nefh	0	0	0	0	0	-1.04653829678	0	1.54762784747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neil3	-1.34019230596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nek1	0	0	0	0	0	0	0	1.81480340094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nek6	0	-1.8108938491	-1.89405625373	0	-1.49025098412	-1.86149082724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nek7	0	0	0	0	0	0	0	0	0	0	1.66277155392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neto2	-1.20024790314	0	-1.03142809104	0	0	-1.42501269515	0	0	0	0	0	1.66655202132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neu1	0	0	0	0	0	0	0	0	0	-1.43713579594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neu3	1.94840934462	1.84290657572	-1.77438735988	0	0	0	0	0	0	0	1.61366383649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurl3	0	-1.92135506345	0	1.52779145399	0	1.87547419648	0	0	0	-1.5318951942	0	-1.62445173259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neurl4	0	0	0	0	0	0	0	0	0	0	1.67546358046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nf1	0	1.78687247179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nf2	0	0	0	0	0	0	0	0	0	0	1.33070457277	1.1465787742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfat5	0	0	0	0	0	1.53116993594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfatc1	-1.96247577217	0	0	0	0	-1.93626860456	0	0	0	0	1.4814708677	1.10627202331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfatc2	0	0	0	1.9762504554	0	0	0	1.78614618068	0	0	1.30551805223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfe2l1	0	0	0	0	0	0	0	0	0	0	1.61892403439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfe2l2	0	0	0	0	0	0	1.7736324821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfil3	1.95869040448	1.87507155915	0	1.91056717309	-1.95972521079	1.95918223746	0	1.8586706099	0	0	1.75402953025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfix	0	0	0	0	0	0	0	0	0	0	0	1.87266555028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkb2	0	0	-1.82835442544	0	0	0	0	0	0	0	1.59810262978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkbia	-1.77801257947	0	-1.90867449501	0	1.88957733402	-1.5061272654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkbid	0	0	0	0	1.5100776654	-1.79429618121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfkbil1	0	0	-1.86046801193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfyb	0	0	0	1.52813065644	0	0	0	1.52786058308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngly1	0	0	0	0	-1.27203166184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ngrn	0	0	-1.21913002233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhej1	0	0	0	0	0	0	1.23969578361	0	0	0	-1.34057716427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhp2	0	0	0	0	0	-1.08058659687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nhp2l1	0	0	0	0	0	-1.1023989206	0	0	0	0	0	1.45091729518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nid1	-1.76110940467	-1.62060234188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ninj1	0	0	0	0	0	0	0	0	0	0	1.63316728559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nipal3	0	0	0	0	0	1.5660357686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nisch	0	0	0	0	0	0	0	1.59303104177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nkain1	1.19013490554	0	-1.04403271236	1.06051664291	0	-1.31837291515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nkg7	1.30482481999	-1.137728646	0	-1.38573264342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nkrf	-1.09597288346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nle1	0	0	0	0	0	-1.01142082076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlgn2	1.5135508452	1.48409300248	-1.64606203771	1.57851929016	0	0	0	1.5091517583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrc3	1.39504237207	0	0	1.14377643384	-1.16569703369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrc5	0	-1.72072605992	0	-1.37805025445	0	1.63703141135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nme1	-1.83476808994	0	0	0	0	-1.87968167304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nme4	0	0	0	0	0	0	0	1.46066103825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nmi	0	0	-1.00610147068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nnt	0	0	0	0	0	0	-1.10467013558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Noc3l	0	0	0	0	0	-1.36025795205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nol10	0	0	0	0	0	-1.87393132304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nol6	0	0	0	0	0	-1.05162760416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nol7	-1.7868049309	0	-1.23699750904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nol8	0	0	0	0	0	-1.43786313018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nol9	0	0	0	0	0	-1.01887485581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nolc1	-1.01007379975	0	0	0	0	-1.1870388354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop16	0	0	0	0	0	-1.13247512962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop2	0	0	0	0	0	-1.06234244844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop56	0	0	0	0	0	-1.1241952928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop58	0	0	0	0	0	-1.10637205478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nos2	-1.55853731536	1.47335007795	0	0	0	1.55084255893	0	1.47197470308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Notch2	-1.15488239857	-1.12447687259	0	0	0	0	0	0	0	0	1.40258786738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npas4	0	0	-1.75035771091	0	0	-1.87036674572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npc2	0	1.91693087681	0	1.80367852317	-1.37730993756	1.87825900848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npepl1	0	0	0	0	0	0	0	0	0	0	1.55395180485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npepps	0	0	-1.30535776889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nphp1	0	0	-1.21759768179	0	0	0	1.09146005501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nphp3	0	1.30459399682	0	0	0	1.02003295816	0	1.34957456559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nqo2	0	-1.85007400954	-1.47165530613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr2c1	0	0	0	0	0	0	0	0	0	0	1.59878390077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr2f6	0	0	0	0	0	0	1.80626724168	0	0	0	0	1.719589625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr4a1	0	0	0	0	0	-1.73751624322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr4a2	1.925560615	0	-1.79278866772	1.80369889296	0	-1.78887528379	0	1.71758549737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr4a3	1.70761371585	-1.8082469905	-1.4026234301	-1.74310525244	0	-1.69754926101	0	0	0	0	-1.56388570933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nras	0	0	-1.1974272638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrd1	0	0	-1.04396429696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrf1	-1.89878947414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrgn	0	-1.11183374907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrip1	0	-1.91220099188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrn1	0	0	-1.4315929202	1.23914114223	0	0	0	1.85910785859	0	0	1.93634319411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrp1	0	-1.97660563953	1.95237620559	0	1.67921729153	-1.95258236012	0	0	0	0	1.66803261805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsf	0	1.05070224344	0	0	0	-1.00712904493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsfl1c	0	0	0	0	0	0	0	0	0	0	0	1.39355952722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsg2	0	-1.95005333181	0	0	0	0	-1.10229559085	0	0	0	0	-1.59398742332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsmce1	0	0	0	0	0	1.82491782207	0	1.26477797488	0	-1.84690649127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsun2	0	0	0	0	0	0	0	1.53595943058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nsun6	0	0	-1.46504871834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nt5dc1	0	0	-1.27158369218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
